,chords,genres,artist_name,length,song_length
1457,"['Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'D7', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'D7', 'Gmaj', 'Cmaj', 'Amin', 'D7', 'Gmaj', 'D7', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'D7', 'Gmaj', 'Cmaj', 'Gmaj', 'D7', 'Gmaj', 'Cmaj', 'Gmaj', 'D7', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Dmaj', 'Gmaj', 'Cmaj', 'Amin', 'D7', 'Gmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj']",Jazz,Nan,151,151
1458,"['Fmin', 'C#maj7', 'Ghdim', 'C7', 'Fmin', 'C#maj7', 'Ghdim', 'C7', 'Fmin', 'C#7', 'C7', 'A#min', 'Ghdim', 'F#7', 'A#min', 'F#maj7', 'Chdim', 'F7', 'A#min', 'F#maj7', 'Chdim', 'F7', 'A#min', 'F#maj7', 'Chdim', 'F7', 'A#min7', 'G#7', 'Ghdim', 'C7', 'Fmin', 'C#maj7', 'Ghdim', 'C7', 'Fmin', 'C#maj7', 'Ghdim', 'C7', 'Fmin', 'C#7', 'C7', 'A#min', 'Ghdim', 'F#7']",Jazz,Nan,44,44
1459,"['Cmaj6', 'Dmin7', 'G9', 'Cmaj6', 'Amin7', 'Dmin7', 'G9', 'Cmaj6', 'Dmin7', 'G9', 'Cmaj6', 'Amin7', 'Dmin7', 'Cmaj6', 'Dmin9', 'Cmaj6', 'G9', 'Cmaj6', 'Dmin9', 'Cmaj6', 'G9', 'Cmaj6']",Jazz,Nan,22,22
1460,"['Cmaj6', 'F7', 'Cmaj6', 'F7', 'Cmaj6', 'Dmin7', 'G7', 'Cmaj6', 'G7', 'Cmaj6']",Jazz,Nan,10,10
1461,"['Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Fmaj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Fmaj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Fmaj', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Fmaj', 'Cmaj', 'A#maj', 'Cmaj']",Jazz,Nan,37,37
1462,"['Cmaj', 'Caug', 'Fmaj', 'Dmin7', 'Gmaj', 'Gaug', 'Cmaj', 'Caug', 'C7', 'Dmaj', 'G7', 'Gaug', 'Cmaj', 'Caug', 'Fmaj', 'Dmin7', 'Gmaj', 'Gaug', 'Cmaj', 'A7', 'D7', 'Dmin7', 'G7', 'Cmaj']",Jazz,Nan,24,24
1463,"['Cmaj6', 'C#dim', 'D9', 'Gmaj', 'Cmaj6', 'Amin7', 'D9', 'Gmaj', 'Cmaj', 'Gaug', 'Cmaj6', 'Cmaj', 'C7', 'Aaug', 'A7', 'D7', 'G7', 'Cmaj', 'Amin', 'D7', 'G7', 'Cmaj', 'Gaug', 'Cmaj6', 'Cmaj', 'C7', 'Aaug', 'A7', 'Dmin', 'A7', 'Dmin', 'A7', 'Fmin', 'Cmaj', 'Cmin6', 'D7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7']",Jazz,Nan,41,41
1464,"['Cmaj7', 'Amin7', 'Dmin7', 'G7', 'Cmaj7', 'Amin7', 'G#7', 'G7', 'Cmaj7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj7', 'G#7', 'Dmin7', 'G7', 'Cmaj7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj6', 'G#7', 'G7', 'Cmaj6', 'Gmin7', 'C7', 'Fmaj7', 'Dhdim', 'G7', 'Cmaj7', 'Ehdim', 'A7', 'Dmin7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj6', 'G#7', 'G7', 'Cmaj6']",Jazz,Nan,60,60
1465,"['Cmaj7', 'Aaug', 'Dmin7', 'C#9', 'Cmaj7', 'A7', 'Dmin7', 'C#9', 'Cmaj', 'C#dim', 'G7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cdim', 'Cmaj', 'G7', 'Cmaj', 'C#dim', 'G7', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'Cdim', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj']",Jazz,Nan,31,31
1466,"['Gmin7', 'C7', 'Gmin7', 'C7', 'Fmaj7', 'A#maj', 'Amin7', 'D7', 'Gmin7', 'C7', 'Gmin7', 'C7', 'Fmaj7', 'Cmin7', 'F7', 'Cmin7', 'F7', 'A#maj7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Gmin7', 'C7', 'Amin7', 'D7', 'Gmin7', 'C7', 'Gmin7', 'C7', 'Fmaj7', 'Cmin7', 'F7', 'Cmin7', 'F7', 'A#maj7', 'A#min7', 'D#7', 'Amin7', 'D7', 'Gmin7', 'C7', 'Fmaj7', 'A#maj', 'Amin7', 'D7']",Jazz,Nan,46,46
1467,"['Cmaj', 'Cmaj7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Dmin', 'Dmin7', 'G7', 'Gaug', 'Cmaj', 'A#7', 'A7', 'Dmin', 'Fmaj', 'Fmin', 'Cmaj', 'D7', 'Dmin7', 'G7', 'Cmaj', 'G7']",Jazz,Nan,22,22
1468,"['Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'F#dim', 'Cmaj', 'A7', 'Dmaj', 'D7', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'G7']",Jazz,Nan,27,27
1469,"['Cmaj', 'Fmaj', 'Fmin6', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Amin', 'Dmin7', 'G7', 'Cmaj', 'Fmaj', 'Fmin6', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Fmin6', 'Cmaj', 'Cmaj7', 'Cmaj6', 'Cmaj', 'Dmin', 'A#maj', 'G7', 'Cmaj', 'Cmaj6', 'D7', 'Dmin7', 'G7', 'Cmaj', 'Cmaj7', 'C7', 'Fmaj', 'A7', 'Dmin', 'Fmin6', 'Gmin6', 'A7', 'Amaj6', 'D7', 'G7', 'D7', 'G7', 'Cmaj', 'Fmaj', 'Fmin6', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Cdim', 'Dmin7', 'G7']",Jazz,Nan,58,58
1470,"['Cmaj7', 'Fmaj7', 'Emin7', 'Dmin7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'A7', 'Bmin7', 'E7', 'Amaj7', 'Amaj6', 'Bmin7', 'E7', 'C#min7', 'F#min7', 'Dmin7', 'G7', 'Cmaj9', 'C6', 'Fmin7', 'A#7', 'D#maj7', 'Cmin7', 'Dhdim', 'G7', 'Dmin', 'G7', 'Cmaj7', 'Fmaj7', 'Emin7', 'Dmin7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'A#9', 'A7', 'Dmin7', 'Gmaj', 'C6', 'C#maj9', 'C6', 'C#maj9', 'Cmaj7', 'Fmaj7', 'Emin7', 'Dmin7', 'Cmaj7', 'Dmin7', 'Emaj']",Jazz,Nan,57,57
1471,"['Fmaj7', 'Fmin7', 'A#7', 'Cmaj7', 'D#min7', 'G#7', 'Dmin7', 'G7', 'Emin7', 'Amin7', 'D7', 'Dmin7', 'G7', 'F#7', 'Fmaj7', 'Fmin7', 'A#7', 'Cmaj7', 'D#min7', 'G#7', 'Dmin7', 'G7', 'Emin7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj6', 'Gmin7', 'C7']",Jazz,Nan,30,30
1472,"['Cmaj7', 'Bmin7', 'E7', 'A9', 'D9', 'G9', 'C9', 'Fmaj7', 'A#maj7', 'Bhdim', 'E7', 'Amin7', 'Amin', 'Amin7', 'D9', 'D#dim', 'Cmaj6', 'A#9', 'Aaug', 'D9', 'G9', 'Cmaj6', 'Amin7', 'D9', 'Dmin7', 'G9', 'C6']",Jazz,Nan,27,27
1473,"['Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'G7', 'E7', 'A7', 'Fmaj', 'D7', 'G7', 'Cmaj']",Jazz,Nan,23,23
1474,"['Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Bmin', 'Amin', 'Gmaj', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Gmaj', 'G7', 'Emin', 'Gmaj', 'G7', 'Cmaj', 'Amin', 'Amin7', 'D7', 'Fmaj', 'Cmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Emin', 'F7', 'Cmaj', 'Dmin7', 'Cmaj']",Jazz,Nan,71,71
1475,"['Cmaj7', 'Dmin7', 'Emin7', 'Dmin7', 'Cmaj7', 'Dmin7', 'Emin7', 'Dmin7', 'Cmaj', 'Cmin', 'Bmaj', 'A#maj', 'A#min7', 'Bdim', 'G#maj', 'Amaj7', 'D#maj7', 'Cmaj', 'Cmin', 'B7', 'A#maj', 'A#min7', 'Bdim', 'G#maj', 'Amaj7', 'D#maj7', 'G#maj', 'Gaug', 'D#maj6', 'F#7', 'Bmaj', 'A#maj', 'D#maj6', 'Dmin', 'G7', 'Cmaj', 'Cmin', 'Bmaj', 'A#maj', 'A#min7', 'Bdim', 'G#maj', 'Amaj7', 'D#maj7']",Jazz,Nan,44,44
1476,"['G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'Cmaj7', 'D#7', 'D7', 'C#7', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'G7', 'G#maj7', 'D7', 'Gmaj', 'Cmaj7', 'D#7', 'D7', 'C#7', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'G#min7', 'C#7', 'Gmin7', 'C7', 'F#min7', 'B7', 'C7', 'Gmin7', 'C7', 'Gmin7', 'Fmaj7', 'Cmin7', 'Fmaj', 'F7', 'E7', 'D#7', 'D7', 'Dmin7', 'C#9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Cmaj6', 'B7', 'C7', 'Gmin7', 'C7', 'Gmin7', 'Fmaj7', 'Cmin7', 'Fmaj', 'E7', 'D#7', 'D7', 'Dmin7', 'G#min7', 'C#9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Cmaj6', 'B7', 'C7', 'Gmin7', 'C7', 'Gmin7', 'Fmaj', 'Cmin7', 'Fmaj', 'E7', 'D#7', 'D7', 'Dmin7', 'C#9', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Fdim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'G#min7', 'C#7', 'Cmaj6', 'B7', 'C7', 'Gmin7', 'C7', 'Gmin7', 'Fmaj7', 'Cmin7', 'Fmaj', 'E7', 'D#7', 'D7', 'Dmin7', 'C#9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'Fmaj9', 'Cmaj7', 'Dmin9', 'Ddim', 'Emin7', 'A#maj', 'A7', 'Dmin', 'G7', 'Dmin', 'Gaug', 'Cmaj7', 'Amin7', 'Dmin9', 'C#', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'Cmaj7', 'D#7', 'D7', 'C#7', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'G#maj7', 'D7', 'Gmaj', 'Cmaj7', 'D#7', 'D7', 'C#7', 'C6']",Jazz,Nan,333,333
1477,"['Cmaj', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'Emin7', 'Dmin7', 'Cmaj7', 'B7', 'Emin7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Cmaj7', 'B7', 'A#maj7', 'Amaj', 'G#maj7', 'Gmaj', 'Cmaj7', 'Fmaj7']",Jazz,Nan,213,213
1478,"['Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'D9', 'Gsus4', 'G9', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'Gsus4', 'G9', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Csus4', 'C7', 'Fmaj7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'G#maj', 'A#7', 'Gmin7', 'C7', 'Fmin7', 'A#7', 'Gsus4', 'G7', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'Gsus4', 'G9', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'D9', 'Gsus4', 'G9', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'Gsus4', 'G9', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Cmaj', 'Fmin6', 'Csus4', 'C7', 'Fmaj7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'G#maj', 'A#7', 'Gmin7', 'C7', 'Fmin7', 'A#7', 'Gsus4', 'G7', 'Cmaj', 'Amin6', 'Fmaj', 'Amin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Gmin', 'C7', 'Fmaj', 'Fmin6', 'Cmaj', 'Amin', 'Dmin7', 'Gsus4', 'G9', 'G#maj', 'A#maj', 'Gmin', 'Gmin7', 'C7', 'Fmin7', 'G7']",Jazz,Nan,173,173
1479,"['Fmaj', 'G7', 'Cmaj', 'Amin', 'Dmin', 'G7', 'Cmaj', 'Dmin', 'Fmaj', 'Cmaj', 'Fmaj', 'F#dim', 'Cmaj', 'Amin', 'D7', 'G7', 'Gaug', 'Cmaj', 'Dmin', 'Fmaj', 'F#dim', 'Cmaj', 'Fmaj', 'F#dim', 'Cmaj', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'Fmaj', 'Emin', 'Fmaj', 'Gmaj', 'Cmaj', 'Amin', 'Emin', 'D7', 'G7', 'Cmaj', 'Dmin', 'Fmaj', 'F#dim', 'Cmaj', 'C7', 'Fmaj', 'F#dim', 'Cmaj', 'Amin', 'Dmin', 'Gmaj', 'Cmaj', 'G#7', 'C#maj', 'D#min', 'F#maj', 'Gdim', 'C#maj', 'F#maj', 'Gdim', 'C#maj', 'A#min', 'D#7', 'G#7', 'C#maj', 'D#min', 'F#maj', 'Gdim', 'C#maj', 'F#maj', 'Gdim', 'C#maj', 'A#min', 'D#min', 'G#7', 'C#maj', 'F#maj', 'Fmin', 'F#maj', 'C#maj', 'A#min', 'Fmin', 'D#maj', 'G#7', 'C#maj', 'D#min', 'F#maj', 'C#maj', 'F#maj', 'Gdim', 'C#maj', 'A#min', 'D#min', 'G#7', 'Amaj']",Jazz,Nan,94,94
1480,"['Cmaj7', 'Gsus4', 'Cmaj7', 'Gsus4', 'Cmaj', 'Ehdim', 'A7', 'Dmin7', 'Dhdim', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'Ehdim', 'A7', 'Dmin7', 'Dhdim', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'Gmin6', 'C7', 'Fmaj', 'Fmin', 'A#maj', 'Cmaj', 'Ehdim', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'Ehdim', 'A7', 'Dmin7', 'Dhdim', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'G7']",Jazz,Nan,54,54
1481,"['Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Fmaj6', 'Cmaj', 'Dmin7', 'Cmaj', 'C#dim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Fmaj6', 'Cmaj', 'Dmin7', 'Cmaj', 'C#dim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'Cmaj7', 'Cmaj', 'E7', 'A7', 'D7', 'Gmaj', 'Dmin7', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Fmaj6', 'Cmaj', 'Dmin7', 'Cmaj', 'C#dim', 'Dmin7', 'G7', 'Dmin7', 'G7', 'E7', 'A7', 'Dmin7', 'G7', 'Cmaj', 'Fmaj', 'Fmaj7', 'Cmaj', 'Fmaj']",Jazz,Nan,58,58
1482,"['Cmaj', 'Fmaj', 'Cmaj', 'Dmin', 'Gmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Dmin', 'Gmaj', 'Cmaj', 'Fmaj', 'Gmaj', 'Fmaj', 'Gmaj', 'Cmaj']",Jazz,Nan,16,16
1483,"['Cmin', 'Fmin', 'Cmin', 'Fmin', 'Cmin', 'G#maj', 'Gmaj', 'Cmin', 'Fmin', 'Cmin', 'G#', 'G', 'Cmin']",Jazz,Nan,13,13
1484,"['Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'E7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'C9', 'Fmaj7', 'E7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'E7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'E7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj', 'C9', 'Fmaj7', 'E7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj']",Jazz,Nan,39,39
1485,"['Cmaj', 'C7', 'Fmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'G7', 'Cmaj', 'G7', 'Adim', 'G7', 'Cmaj', 'C7', 'Fmaj', 'G7', 'Cmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'G7', 'Cmaj', 'G7', 'G#maj', 'G7', 'Cmaj', 'C7', 'F7', 'Cmaj', 'C7', 'F9', 'Cmaj', 'G7', 'D9', 'G7', 'Cmaj', 'Dmin7', 'Cmaj']",Jazz,Nan,41,41
1486,"['Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G7', 'F7', 'G7', 'Cmaj', 'Emin7', 'Amin7', 'Dmin7', 'Gsus4', 'Cmaj', 'Emin7', 'Amin7', 'Dmin7', 'Gsus4', 'Cmaj', 'Fmaj', 'C7', 'Gmaj', 'Fmaj', 'G7', 'Cmaj']",Jazz,Nan,32,32
